ep_id,mpName,correctly_spelled,mp_gender,mp_party,mp_age,mp_tenure,mp_gov,mp_opp,mp_bame,mp_ethnicity_closest_to_self_described,mp_ethnicity_match_bes
ca300f47-5e59-43bd-94c1-1e9fdf15e82f,George Freeman,1,male,conservative,46,3,0,0,0,,
638c70ce-6eff-4834-96eb-0f28ad977588,Mike Freer,1,male,conservative,53,3,0,0,0,,
dad0f455-74c5-4db9-a33a-2bb51e4b5641,Liam Fox,1,male,conservative,52,21,0,0,0,,
6584b02e-b750-4727-be78-d17780b5e042,Zac Goldsmith,1,male,conservative,39,3,0,0,0,,
e9b8acc6-00bf-409c-af15-fda6e060bbd6,Jessica Lee,1,female,conservative,37,3,0,0,0,,
554fcd41-a1b7-4235-9d42-75390e951955,Oliver Heald,1,male,conservative,59,21,1,0,0,,
c0874f9a-4f2b-4d1e-b6fa-520319602352,Christopher Pincher,1,male,conservative,44,3,0,0,0,,
bb8c96c8-95c6-48e8-92b1-6a68e062f6a0,Jon Trickett,1,male,labour,63,18,0,1,0,,
a6db9570-0007-4b5c-9620-ecb33d28e846,Marcus Jones,1,male,conservative,39,3,0,0,0,,
5435f661-9f9b-4bd8-8982-1caa08a0b4bc,Gordon Brown,1,male,labour,62,30,0,0,0,,
dd616977-85c9-4914-99aa-ea7ed8135f5e,Lindsay Hoyle,1,male,labour,56,16,0,0,0,,
beaab9b4-7dd7-43a1-9339-3b8e3b442514,Tim Yeo,1,male,conservative,68,30,0,0,0,,
7b800dc6-7ad4-4a63-836f-6d9c0f3caf2a,Iain Wright,1,male,labour,41,9,0,1,0,,
e78d5cc3-2851-448f-a5a0-c7b96e103d70,Joe Benton,1,male,labour,80,23,0,0,0,,
8995c638-7b64-47ff-899f-29e8fa1555a9,Yvonne Fovargue,1,female,labour,57,3,0,1,0,,
9315085b-c399-40c5-a5d8-f5dc1e152c3e,William Bain,1,male,labour,41,4,0,0,0,,
86ff282f-0de9-4e04-a5e8-92acd8b2c49c,David Rutley,1,male,conservative,52,3,0,0,0,,
f0939a64-c8f0-4cc2-9e69-4613c769551a,Elizabeth Truss,1,female,conservative,38,3,1,0,0,,
0cb313bb-1c86-4054-adb9-d8527f652601,John Redwood,1,male,conservative,62,26,0,0,0,,
f7cf7e17-c804-4548-8225-9443d527b805,Jessica Morden,1,female,labour,45,8,0,0,0,,
1807f856-d641-4939-b768-a64d8ed1641b,Th̩r̬se  Coff,1,female,conservative,42,3,0,0,0,,
1a701ba1-5085-4023-890f-6a5586583beb,Alan Meale,1,male,labour,64,26,0,0,0,,
1f1a16f3-9541-4123-8ea3-159eac5a2228,Angie Bray,1,female,conservative,60,3,0,0,0,,
d18e3bdf-cc90-49aa-8db9-80f7f64efec0,Charlotte Leslie,1,female,conservative,35,3,0,0,0,,
3decc38c-a5c9-4e4e-bc09-5a37cc259ee4,Caroline Nokes,1,female,conservative,41,3,0,0,0,,
203d8847-a662-4c89-b518-46d054d62f33,Steve Rotheram,1,male,labour,52,3,0,0,0,,
de0fa8f6-01c6-4675-82ae-9ad986f2f2c0,Barry Sheerman,1,male,labourco-operative,73,34,0,0,0,,
344f6780-4850-4ff0-ad0c-5d06adc0c06f,Roger Williams,1,male,liberal-democrat,66,12,0,0,0,,
bd85fce9-af0c-4ad8-a2ac-be62e0e086a7,Nicky Morgan,1,female,conservative,41,3,1,0,0,,
980e3a46-b359-4f22-a34e-c6786e5c4890,Hilary Benn,1,male,labour,60,14,0,1,0,,
d04976a3-058e-478e-9bc7-8d4ae78750c9,Debbie Abrahams,1,female,labour,53,3,0,0,0,,
057a0ad4-e123-4c2a-9197-01eccf8d10c4,Stephen Hepburn,1,male,labour,54,16,0,0,0,,
f9e90d18-1fff-4978-8dcb-29a4ea943716,Peter Bone,1,male,conservative,61,8,0,0,0,,
d1e538e6-b185-425c-9499-3645506ed3a8,Sheryll Murray,1,female,conservative,57,3,0,0,0,,
a6756d44-f136-45b0-b461-e9bee80fdb90,Greg Clark,1,male,conservative,46,8,1,0,0,,
66b5be30-9ded-4389-a721-4d36303342dd,Ann McKechin,1,female,labour,52,12,0,0,0,,
03c9e793-ddb9-4694-8e2b-96e1440cb5d2,Michael Fallon,1,male,conservative,61,30,1,0,0,,
b9eaccb0-84d6-4e9f-b961-b5a625324818,Alistair Darling,1,male,labour,60,26,0,0,0,,
770cea36-d62b-412a-bdd1-4e9364f54830,Stuart Andrew,1,male,conservative,42,3,0,0,0,,
693136f0-7886-4cea-b912-ae7d8cc41007,John Denham,1,male,labour,60,21,0,0,0,,
1c4fb4f9-510f-4134-909d-6cbc174cfab1,Guto Bebb,1,male,conservative,45,3,0,0,0,,
91996363-564b-4b90-bece-bc93ae413949,Chris Skidmore,1,male,conservative,32,3,0,0,0,,
80e7df57-139f-4459-a90d-59361c30b4ff,Douglas Alexander,1,male,labour,46,16,0,1,0,,
3056ce3e-f671-4f93-8c89-26729762a8d7,Jack Straw,1,male,labour,67,34,0,0,0,,
8d472b5f-03af-49ca-aeb2-ff7be333a821,Anne McIntosh,1,female,conservative,59,16,0,0,0,,
c0b4d2cb-7428-48e5-affb-6eef195eec68,Andrew Rosindell,1,male,conservative,47,12,0,0,0,,
008ca7b1-fd32-420f-b710-d49fe8e34b05,George Osborne,1,male,conservative,42,12,1,0,0,,
aca29423-e8c5-4cb6-aec4-82e161a71f94,Michael Ellis,1,male,conservative,46,3,0,0,0,,
1db798fa-1beb-4d03-b4ba-151f48b7a0fa,Helen Goodman,1,female,labour,56,8,0,1,0,,
89bf3cbb-185e-4df8-a2fc-eae689bb567d,Andrew Stephenson,1,male,conservative,32,3,0,0,0,,
6ae9c5c1-7968-4e69-8e84-9bdc5de3bfc1,Mark Prisk,1,male,conservative,51,12,0,0,0,,
ad1404e4-6285-4291-a433-6f686c2fea26,David Mowat,1,male,conservative,56,3,0,0,0,,
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,1,male,conservative,73,43,1,0,0,,
6f17dabd-dfef-4066-ae54-33ee54474ba8,Peter Aldous,1,male,conservative,52,3,0,0,0,,
60873059-a590-4d44-8805-a779702e29de,David Hamilton,1,male,labour,63,12,0,1,0,,
820b2bb6-9f45-4ef5-b53d-8edd6bc1c99c,Mark Spencer,1,male,conservative,44,3,0,0,0,,
d94e816b-f702-45fd-8ae0-322e42e50e00,Michael Connarty,1,male,labour,66,21,0,0,0,,
9d45abd1-68da-4f2f-933e-76f0102a9b6b,Tim Loughton,1,male,conservative,51,16,0,0,0,,
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,1,female,conservative,57,16,1,0,0,,
464d2f31-1f80-4b85-9ae4-38e25301d38f,Emma Reynolds,1,female,labour,36,3,0,1,0,,
9d84b318-79ed-445b-bd40-86822d8f81e3,Julian Brazier,1,male,conservative,60,26,0,0,0,,
a94952c5-d69c-45af-b8b3-c45d15e155d5,Graham Stuart,1,male,conservative,51,8,0,0,0,,
4e92423a-0f9c-4dd3-863a-d0e0ecdcd893,Jeremy Lefroy,1,male,conservative,54,3,0,0,0,,
b58880a5-4cad-412b-ac48-698f26ad6e8c,Gordon Henderson,1,male,conservative,66,3,0,0,0,,
8b1b407d-e95a-48c7-84fc-19a5da7878fb,Heather Wheeler,1,female,conservative,54,3,0,0,0,,
13073e6b-b907-4a21-b588-211ed9a0a9bb,David Amess,1,male,conservative,61,30,0,0,0,,
b5218527-3731-4f70-ad27-8d5b38182d58,Alan Johnson,1,male,labour,63,16,0,0,0,,
8b314ba8-5889-4523-97bd-4990a83ec577,Liam Byrne,1,male,labour,43,9,0,1,0,,
c66caca6-b155-4ef6-b8f4-13eef95fddb3,Nigel Evans,1,male,conservative,56,21,0,0,0,,
c2744a16-c599-473e-a07e-a629df306ce2,Phillip Lee,1,male,conservative,43,3,0,0,0,,
29e1f71e-4a96-4e5b-9a17-52c4a88bb458,Hugh Robertson,1,male,conservative,51,12,1,0,0,,
97e5d8cb-1676-4869-9d3d-7c84657929dd,Andrew Robathan,1,male,conservative,62,21,1,0,0,,
906518ed-c00d-4c3e-b30a-aa33c5ed6d6c,Nick Gibb,1,male,conservative,53,16,0,0,0,,
c0c266cb-104b-4a88-ad06-e7b3077851ed,Mark Harper,1,male,conservative,43,8,1,0,0,,
9b6d43ad-c2d7-4aa5-9ccd-39f97288c439,Nic Dakin,1,male,labour,58,3,0,1,0,,
6b099869-883b-43d0-ae2c-22599ff78f64,Peter Hain,1,male,labour,63,22,0,0,0,,
a0d09ab6-6229-4ac9-a822-23b19d194c0f,Paul Maynard,1,male,conservative,38,3,0,0,0,,
78d92074-f26d-42de-8ea7-a36b12a244af,Jim Murphy,1,male,labour,46,16,0,1,0,,
bbe0109f-8490-4565-8dc0-3026d7712e9a,Chris Williamson,1,male,labour,57,3,0,0,0,,
ca4e58c0-df17-4881-a2f9-2f4dd90ab479,Richard Fuller,1,male,conservative,51,3,0,0,0,,
9d75e919-ea9f-46f8-ba93-a502c5c8889c,Sheila Gilmore,1,female,labour,64,3,0,0,0,,
d45b56b0-7266-4740-a51b-54fc3fc5267b,Philip Hollobone,1,male,conservative,49,8,0,0,0,,
f0dcdb26-99ca-48ed-88fc-b635de51c62e,David Cameron,1,male,conservative,47,12,1,0,0,,
6736be06-ae65-4776-9820-36727caa6776,James Gray,1,male,conservative,59,16,0,0,0,,
cfaddafb-c036-455d-900e-b70c061822ec,Damian Hinds,1,male,conservative,44,3,0,0,0,,
bfe11056-33a1-494c-b4c8-56752da34798,Rory Stewart,1,male,conservative,41,3,0,0,0,,
5c64fbf5-3b08-4188-9d6f-13b0dfe5368c,Robin Walker,1,male,conservative,35,3,0,0,0,,
f91f59a0-4c51-4e5d-aa3d-b1fbc62bf221,Mike Wood,1,male,labour,67,16,0,0,0,,
15277ba3-b652-426d-8f99-b7b0e612dc4a,Nadine Dorries,1,female,conservative,56,8,0,0,0,,
750ee08f-80c1-4e4c-a177-23beec2da6a9,Dan Byles,1,male,conservative,39,3,0,0,0,,
f3e73d47-676f-4653-a2a0-fd460b7946d6,Gary Streeter,1,male,conservative,58,21,0,0,0,,
1d16fa06-1687-4f3c-8bb6-b27fb9c4ef3f,Siobhain McDonagh,1,female,labour,53,16,0,0,0,,
d5870570-ad42-45fc-9734-412de84c75de,Cheryl Gillan,1,female,conservative,61,21,0,0,0,,
e5fdfd92-50f1-413f-81b4-82f17012d042,Jack Dromey,1,male,labour,65,3,0,1,0,,
94a2de3c-ba01-434c-9915-d861493c4662,Jonathan Lord,1,male,conservative,51,3,0,0,0,,
065c92b3-06e2-45d9-9660-b29c1d05a641,Mike Crockart,1,male,liberal-democrat,48,3,0,0,0,,
2b90bed6-db37-4ed4-b879-a4096e9dbc1d,Steve Brine,1,male,conservative,40,3,0,0,0,,
28b2c44c-e55f-4898-ac71-a8432f96aabc,Albert Owen,1,male,labour,54,12,0,0,0,,
67b1112d-2266-44b2-bbcb-ab1e0883ce72,Peter Luff,1,male,conservative,58,21,0,0,0,,
3a971340-a3ce-4fe2-8afe-835717350e5d,Andy Burnham,1,male,labour,44,12,0,1,0,,
a4592b0c-6ec2-4e08-b3d0-47e981472bae,Henry Smith,1,male,conservative,44,3,0,0,0,,
3c3ced63-9f37-4512-9504-1bc9f3d39d5c,Neil Parish,1,male,conservative,57,3,0,0,0,,
c7953c38-203e-40a5-a01b-09f5c26314c5,Pete Wishart,1,male,scottish-national-party,51,12,0,1,0,,
76c66475-c9ad-4934-adde-9070bc9d8aed,Charlie Elphicke,1,male,conservative,42,3,0,0,0,,
03ba2cd5-25fc-4798-b506-85de02e6b3dc,Frank Dobson,1,male,labour,73,34,0,0,0,,
48bdbfb2-8042-4eb5-bc84-b0b8dace3e1b,Mary Macleod,1,female,conservative,45,3,0,0,0,,
2a551c45-502a-40ea-bd5c-842cbe1357f4,Owen Smith,1,male,labour,43,3,0,1,0,,
25f30064-dfdf-4e38-8846-b9f962acf3b7,Malcom Bruce,0,male,liberal-democrat,69,30,0,0,0,,
8511e078-6257-4dc9-94e2-14494d874775,Jacob Rees-Mogg,1,male,conservative,44,3,0,0,0,,
b10a09f3-3afa-47dc-98ae-acb28ba668ec,Ian Davidson,1,male,labour,63,21,0,0,0,,
36a149e3-ea22-4a46-aa93-29cb4340beb6,Greg Mulholland,1,male,liberal-democrat,43,8,0,0,0,,
b33f2f01-02a8-4ef6-96fa-f1b19b1fd856,Nick Boles,1,male,conservative,48,3,1,0,0,,
485ec779-7010-4b74-80fa-c0da2114872e,George Mudie,1,male,labour,68,21,0,0,0,,
33830a63-b769-4dc0-8d8d-4e365e0dc601,Caroline Lucas,1,female,green,53,3,0,0,0,,
cf67e0a9-d523-472b-b6a7-d3f19d9c0931,Claire Perry,1,female,conservative,49,3,1,0,0,,
6fb6f7f3-e719-4969-bbd1-e827408bf66e,John Whittingdale,1,male,conservative,54,21,0,0,0,,
a2daa008-28da-4d0c-87aa-dc2df5e03ed2,Andrew Tyrie,1,male,conservative,57,16,0,0,0,,
54decb4f-7363-42bf-8653-34847b88c9d0,Shaun Woodward,1,male,labour,55,16,0,0,0,,
ec914731-0b3a-480f-9509-be91bb245021,Conor Burns,1,male,conservative,41,3,0,0,0,,
273b0a66-138d-4252-b38a-05b24e212f15,Fabian Hamilton,1,male,labour,58,16,0,0,0,,
8af26c3b-c200-427d-9eae-fa32236aad5c,Lynne Featherstone,1,female,liberal-democrat,62,8,1,0,0,,
e7ae595e-131b-4e98-ab01-ba3437a56cfd,Penny Mordaunt,1,female,conservative,40,3,0,0,0,,
38a8ee49-c02a-4cd9-be9b-0423565c17ab,Mike Weatherley,1,male,conservative,56,3,0,0,0,,
d77d878e-0bad-4d61-a2e7-cf1a40bc4ff2,Crispin Blunt,1,male,conservative,53,16,0,0,0,,
f45fcf28-da42-43ca-994f-431ef1b2c701,Henry Bellingham,1,male,conservative,58,30,0,0,0,,
bb5c2095-1335-4936-b7d5-79d408447b2b,Nick Raynsford,1,male,labour,69,27,0,0,0,,
e6ab9297-24b1-436f-8773-982a5c769965,Rob Wilson,1,male,conservative,49,8,0,0,0,,
8aa2b88a-1beb-456f-b946-397120756a6e,Jackie Doyle-Price,1,female,conservative,44,3,0,0,0,,
2ea060ee-2886-42c3-a990-e74b28d9817b,Nigel Adams,1,male,conservative,47,3,0,0,0,,
9f914afc-e9a1-4f1d-aece-6fd1a7e89a0a,Adam Holloway,1,male,conservative,48,8,0,0,0,,
54dfc6ed-3e14-46b7-aa58-30e44c92bfb4,Justin Tomlinson,1,male,conservative,37,3,0,0,0,,
8ca982a7-9def-41e7-92b9-c81a650032ed,Andrew Griffiths,1,male,conservative,43,3,0,0,0,,
014d5b06-71f0-469b-b02c-994885f00e0a,Caroline Dinenage,1,female,conservative,42,3,0,0,0,,
74fe62b2-36f8-4128-8f77-d3025ba6157e,Jeremy Wright,1,male,conservative,41,8,1,0,0,,
5010419c-68c3-423f-bbfa-a06f7ae77aa2,Kerry McCarthy,1,female,labour,48,8,0,1,0,,
f613eb5e-b24c-438e-aac4-d0e6c58179dc,Caroline Spelman,1,female,conservative,55,16,0,0,0,,
5cf8fe29-8b7e-434b-9d0e-4340183c5ff4,Alison Seabeck,1,female,labour,60,8,0,1,0,,
8760270d-cbcc-4c5e-8a2d-df3d7c6c84cb,John Stevenson,1,male,conservative,50,3,0,0,0,,
4e2b8a32-cced-487e-8466-2b708b043095,John Randall,1,male,conservative,58,16,0,0,0,,
7f3781f1-7498-4f4f-b8d8-c2cb8c6a3ff8,Shabana Mahmood,1,female,labour,33,3,0,1,1,Pakistani,Pakistani
ffd1c1e2-82a4-4e1b-a522-859cff7f372f,Mary Glindon,1,female,labour,57,3,0,0,0,,
1f96d908-7362-44de-bdf2-c6723f1925ea,Richard Harrington,1,male,conservative,56,3,0,0,0,,
715ce251-4e17-40e6-9b41-73d38cd7904d,Edward Garnier,1,male,conservative,61,21,0,0,0,,
26b55cc0-fd07-4798-90ed-387dbc115815,Tessa Munt,1,female,liberal-democrat,54,3,0,0,0,,
16d17cad-d695-485b-9ac9-ad3df794d20b,Steve Reed,1,male,labourco-operative,50,1,0,1,0,,
fa0fd42b-bc56-40d7-9143-efcb12033655,Matthew Offord,1,male,conservative,44,3,0,0,0,,
15b9159e-715c-48ec-8116-77b707483fed,Mark Menzies,1,male,conservative,42,3,0,0,0,,
adeb6afa-efc8-49b4-81ef-75d5166609df,Stephen Dorrell,1,male,conservative,61,34,0,0,0,,
7a23bc89-2990-49b5-acef-0ec35a05ea4f,Richard Ottaway,1,male,conservative,68,30,0,0,0,,
af48a89f-343d-48e4-b98a-f4e1cd61fa79,Joan Walley,1,female,labour,65,26,0,0,0,,
e9c5d397-5fcf-442c-b27b-cf9d9791ccf1,Chris Heaton-Harris,1,male,conservative,46,3,0,0,0,,
56a32f29-dc48-4f79-befe-d2fd67b9b159,Richard Drax,1,male,conservative,56,3,0,0,0,,
98776c26-8349-4716-9054-b676835e7313,Sandra Osborne,1,female,labour,57,16,0,0,0,,
09ac3392-082d-463a-bee6-6b2b8afc2b41,Tristram Hunt,1,male,labour,39,3,0,1,0,,
7411ca22-05fa-4624-bd29-4cc3f5b2b260,James Paice,1,male,conservative,64,26,0,0,0,,
50b29f21-b0a6-4987-bcf0-2be2d6268c1b,Nicholas Brown,1,male,labour,63,30,0,0,0,,
99f5142c-f989-4987-b307-71deb2ec8c5b,Charles Hendry,1,male,conservative,54,21,0,0,0,,
0ab91bca-01c5-42c6-a54e-0be50e6d18c3,Mark Pawsey,1,male,conservative,57,3,0,0,0,,
c9cdc5d7-2220-4fc5-a851-91359abf2eb3,Richard Bacon,1,male,conservative,51,12,0,0,0,,
89f6c9cd-904f-449c-9f7f-3f4c73badfc5,Michael Dugher,1,male,labour,38,3,0,1,0,,
33b50128-407d-4353-bdde-82c960ee1a0f,Tom Greatrex,1,male,labour,39,3,0,1,0,,
62c0a115-5ef9-4e10-9827-554027f7d915,Karen Bradley,1,female,conservative,43,3,1,0,0,,
22e129e6-5fda-4875-9f95-b71f32b04c4a,Robert Smith,1,male,liberal-democrat,55,16,0,0,0,,
1f517ead-ff14-4114-8842-e39ff2aab2a8,Derek Twigg,1,male,labour,54,16,0,0,0,,
bd353152-d1a0-4387-9814-5eddabadca91,Steve Baker,1,male,conservative,42,3,0,0,0,,
39218598-41c2-452f-a3df-ae2492a81025,John Stanley,1,male,conservative,72,39,0,0,0,,
1020ed04-030d-47e5-baeb-827505778d7a,Gregory Barker,1,male,conservative,47,12,1,0,0,,
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,1,female,labour,63,31,0,1,0,,
1e6383b9-a89e-43df-a15e-df6dcf677e11,Simon Wright,1,male,liberal-democrat,34,3,0,0,0,,
c991587f-26b8-4d56-893f-8d5645bf5937,David Anderson,1,male,labour,60,8,0,0,0,,
94b6f276-4657-4ac5-9345-1b9774bdc99e,Paul Burstow,1,male,liberal-democrat,51,16,0,0,0,,
22a4b1c1-5b25-4a19-b0dc-a7d0d5e63573,Ian Murray,1,male,labour,37,3,0,1,0,,
2d61fa08-5997-4421-b126-7f7b3c62a110,David Tredinnick,1,male,conservative,64,26,0,0,0,,
9988e0b1-2cc5-468e-987f-71f71834496d,Andrew George,1,male,liberal-democrat,55,16,0,0,0,,
67e460a6-e94f-47d6-a9c2-ac47f4f82443,Roberta Blackman-Woods,1,female,labour,56,8,0,1,0,,
d568b14e-b870-4bed-b822-18ff7eca0edf,Ivan Lewis,1,male,labour,46,16,0,1,0,,
87a67837-0ac2-4b00-bdab-3574f8cffd27,John Thurso,1,male,liberal-democrat,60,12,0,0,0,,
fba32bbb-17f1-48b8-8797-2d534987b17d,Alan Campbell,1,male,labour,56,16,0,1,0,,
b16148db-7312-4fea-91bb-fb167345aa75,Edward Davey,1,male,liberal-democrat,48,16,1,0,0,,
506bf4ed-02de-4e86-8112-5da78ba7ec8c,Alan Duncan,1,male,conservative,56,21,1,0,0,,
0b03d9ac-ba9b-4d38-9b2d-286da94b66b1,Ben Bradshaw,1,male,labour,53,16,0,0,0,,
2d89c66c-056b-4728-b92d-a0a1b0cfb1f4,Huw Irranca-Davies,1,male,labour,51,11,0,1,0,,
79897675-ed28-438a-bb54-e3a8bed579a6,Desmond Swayne,1,male,conservative,57,16,1,0,0,,
d5f39a5a-e7ce-423a-aad8-90fa5f8a5fca,Kevin Brennan,1,male,labour,54,12,0,1,0,,
0a333d66-3357-4b71-a6cc-53205f83b1a2,Mike Penning,1,male,conservative,56,8,1,0,0,,
a590aa6e-215e-473d-80af-f0f048ac109b,Anne Milton,1,female,conservative,58,8,1,0,0,,
a36f1491-5c13-4259-a671-126e8c81be37,Jim Hood,1,male,labour,65,26,0,0,0,,
dbb03568-c37b-4f9f-b34e-f3b51d38df36,Menzies Campbell,1,male,liberal-democrat,72,26,0,0,0,,
b1114cb8-f3b2-42fd-bdbd-338f66b8673b,Hywel Williams,1,male,plaid-cymru,60,12,0,1,0,,
faebd21b-ea1e-4a94-99ef-09149e8457e0,Robert Neil,0,male,conservative,61,7,0,0,0,,
26d8a079-beed-4d65-8655-4200407ef3c7,Glenda Jackson,1,female,labour,77,21,0,0,0,,
8b133dc8-6326-459f-9033-24eeab5a14bb,David Wright,1,male,labour,47,12,0,0,0,,
28803bc3-3382-4b1f-a558-fe8f81cb8ff0,Gregg McClymont,1,male,labour,37,3,0,1,0,,
84ae2d69-aaac-40f8-93cb-cbdaaab05afa,Robert Flello,1,male,labour,48,8,0,0,0,,
9a6e507c-2c13-4e62-9a57-2a5a232e6678,Rosie Winterton,1,female,labour,55,16,0,1,0,,
6193c661-6fe3-4af9-9454-db09160cde6f,Lee Scott,1,male,conservative,57,8,0,0,0,,
ee686849-6bac-4b9b-8ac2-45f235790a6c,Andy Slaughter,1,male,labour,53,8,0,1,0,,
a30851dc-c397-445c-bcb6-3c3e28c33fa8,Nick Hebert,0,male,conservative,50,8,0,0,0,,
dcd08376-50f7-498a-bbe2-f1ef5dba85da,Jim Sheridan,1,male,labour,61,12,0,0,0,,
139dc8e1-884d-47c6-bc6c-e00bdcb27220,Duncan Hames,1,male,liberal-democrat,36,3,0,0,0,,
9fec1787-624d-4b11-a738-f4ce117e13e3,Andrew Bridgen,1,male,conservative,49,3,0,0,0,,
14573aa9-0e99-4ab8-b7ba-5443e59df132,Stephen Metcalfe,1,male,conservative,48,3,0,0,0,,
cc1ae2ef-bf24-4351-b42c-ddbea4c4d7d6,Robert Buckland,1,male,conservative,45,3,0,0,0,,
8b42b57e-114b-4d26-a3b8-35c119185fcd,David T. C. Davies,1,male,conservative,43,8,0,0,0,,
dcf83408-2141-4326-bae5-7d48d9e71f6a,Margot James,1,female,conservative,56,3,0,0,0,,
7bf44e37-b4f8-4e3e-b8f3-d69057e71489,Richard Shepherd,1,male,conservative,71,34,0,0,0,,
bf9a7c48-1787-4e26-bf6f-bcdc40f4ed76,Kwasi Kwarteng,1,male,conservative,38,3,0,0,1,African,African
249a7b78-c4e1-42c7-9e8e-cd035902c431,Stephen Twigg,1,male,labourco-operative,47,16,0,1,0,,
150dd3ad-d13e-468f-b9a5-b0ee4b5411bf,Anna Sourby,0,female,conservative,57,3,1,0,0,,
10e4c7d6-349b-4d0c-8366-481dbe6c9485,Lucy Powell,1,female,labourco-operative,39,1,0,1,0,,
7bc6a9e4-5bcc-4c59-9828-84732d165b2e,David Ruffley,1,male,conservative,51,16,0,0,0,,
5de6989e-944d-4bd5-be74-d010ae6316af,John Leech,1,male,liberal-democrat,42,8,0,0,0,,
ea06007e-372a-4def-8516-17686652a334,Stephen McPartland,1,male,conservative,37,3,0,0,0,,
d0e0f592-3578-49aa-aa20-41f73e3fb7ea,Jeremy Corbyn,1,male,labour,64,30,0,0,0,,
634d16b3-7c37-440c-b033-8f58e9a98cfa,John Pugh,1,male,liberal-democrat,65,12,0,0,0,,
166f4f53-c421-40b1-aa62-10e3a206728b,Grant Shapps,1,male,conservative,45,8,1,0,0,,
02571a0d-b8ef-4450-af30-0f06727331ec,Pat McFadden,1,male,labour,48,8,0,0,0,,
0f617c11-f463-4b85-b4ef-5675d21e0955,John Baron,1,male,conservative,54,12,0,0,0,,
e09079a7-6609-4fe8-93b4-bd499637e130,Adam Afriyie,1,male,conservative,48,8,0,0,1,White and Black African,White and Black African
4d569089-2d17-4f8b-bd9a-5e751959dee7,Chi Onwurah,1,female,labour,48,3,0,1,1,White and Black African,White and Black African
309239d4-bba8-4ea3-9ec2-c34cb99f7a9f,Dave Watts,1,male,labour,62,16,0,0,0,,
22e0d72d-135d-4c62-8444-6d00478f03a3,Emma Lewell-Buck,1,female,labour,35,0,0,0,0,,
51200a40-8eed-434b-b488-0deec4196e4e,Paul Uppal,1,male,conservative,46,3,0,0,1,Sikhs of East African,Indian
7792da6d-e9cb-4489-a7f7-01fbc3821d7b,David Hanson,1,male,labour,56,21,0,1,0,,
ac0af147-f8fc-46aa-89ff-efb649e07172,Bob Russell,1,male,liberal-democrat,67,16,0,0,0,,
74653615-32e9-49d8-968c-b456d5371ebc,John Mann,1,male,labour,54,12,0,0,0,,
509c288f-d211-422b-8874-0256e18cad2c,Theresa Villiers,1,female,conservative,45,8,1,0,0,,
5a34ec18-6a3d-47a5-958a-45cffb5b6676,Graeme Morrice,1,male,labour,54,3,0,0,0,,
6ffbe235-2164-4d2c-9bf3-95a0df477f01,David Laws,1,male,liberal-democrat,48,12,1,0,0,,
5b3832c0-204a-40ca-a2c9-b0d336c02e0d,Kate Green,1,female,labour,53,3,0,1,0,,
ca9636b5-d14d-4219-ba27-84ec5a7f17f1,Mark Hoban,1,male,conservative,49,12,0,0,0,,
24edfa54-41b2-4518-a16d-f084f09330c8,Gisela Stuart,1,female,labour,58,16,0,0,0,,
4a75ad56-87ec-4403-9191-3a5c563a5bd7,Karen Lumley,1,female,conservative,49,3,0,0,0,,
8a7d21e4-45c5-4183-a0f3-a7457116a2d1,Alun Cairns,1,male,conservative,43,3,0,0,0,,
9c85901a-18bc-40f7-8423-71f3e1411b2a,Gareth Thomas,1,male,labourco-operative,46,16,0,1,0,,
29f4f628-260c-4418-971d-2a92859e5c05,Mark Field,1,male,conservative,49,12,0,0,0,,
f6d88867-c9b8-4a00-81a0-3f8ca5cc2d45,Alex Cunningham,1,male,labour,58,3,0,0,0,,
12c8177c-dfa3-433f-978b-e46a89d4d3ae,Jonathan Ashworth,1,male,labourco-operative,35,2,0,1,0,,
73262390-0df5-4436-8347-cb8546388a8f,Charles Walker,1,male,conservative,46,8,0,0,0,,
4441ef84-830e-4945-bb94-121cbf151b3b,Vince Cable,1,male,liberal-democrat,70,16,1,0,0,,
4d402af3-b527-45fb-bb86-b8626430b7b8,Greg Hands,1,male,conservative,48,8,1,0,0,,
fd3f4348-2f4d-4da2-9928-78ef403d1d11,",George Howarth",1,male,labour,64,27,0,0,0,,
514a0643-a315-4e37-bf06-4ac7b060f270,Dominic Grieve,1,male,conservative,57,16,1,0,0,,
3879b6fc-76b7-498e-867b-55500d8ed286,Andy McDonald,1,male,labour,55,1,0,0,0,,
c9a0c3e7-3fb5-4f4c-91f1-8a59a420aa5e,Adrian Bailey,1,male,labourco-operative,68,13,0,0,0,,
93bdd390-fab0-419c-a30b-5958fea5de21,Stephen Mosley,1,male,conservative,41,3,0,0,0,,
1eac4422-edd6-4518-9cd3-08cbc0e6aa59,Owen Paterson,1,male,conservative,57,16,1,0,0,,
8cc4409c-3fcb-494e-a270-57cf95d6673f,Stephen Barclay,1,male,conservative,41,3,0,0,0,,
9cb1b3a1-8db2-4005-97c3-76d8a4dc45c3,Steve Webb,1,male,liberal-democrat,48,16,1,0,0,,
7f7dcec5-8695-4b06-809f-ff51d98877d8,Michael Meacher,1,male,labour,74,43,0,0,0,,
